time,weight,T0,T1,bin_71_122,bin_122_173,bin_173_224,bin_224_276,bin_276_327,bin_327_378,bin_378_429,bin_429_480,bin_480_532,bin_532_583
2020-07-04 22:00:00+00:00,33.05,35.07,25.15,216.22,191.97,162.98,107.48,89.6,88.57,52.08,51.5,48.98,16.25
2020-07-04 23:00:00+00:00,33.04,35.03,24.94,200.35,174.12,172.65,98.06,76.41,80.53,52.82,47.35,45.41,16.12
2020-07-05 01:00:00+00:00,33.0,35.03,24.41,214.13,145.32,154.23,93.72,82.34,80.09,53.79,52.19,49.34,17.28
2020-07-05 02:00:00+00:00,32.98,35.06,24.24,225.8,135.59,172.39,114.83,89.41,89.93,54.12,53.32,51.85,16.59
2020-07-05 03:00:00+00:00,32.96,35.1,24.14,238.89,138.11,185.26,126.0,97.89,94.95,57.26,63.95,51.26,16.0
2020-07-05 04:00:00+00:00,32.95,35.1,24.19,273.12,180.06,167.25,161.44,97.44,105.5,64.56,62.5,60.81,19.69
2020-07-05 05:00:00+00:00,32.98,35.16,24.32,267.31,175.92,181.62,151.77,115.92,110.54,58.23,67.23,62.23,21.85
2020-07-05 07:00:00+00:00,32.95,35.12,24.96,241.92,181.0,252.67,118.83,88.25,121.25,80.25,60.67,53.58,16.58
2020-07-05 08:00:00+00:00,32.91,35.1,25.06,238.05,192.42,230.84,120.32,89.11,124.95,75.47,72.26,56.42,18.05
2020-07-05 09:00:00+00:00,32.96,35.12,25.06,220.0,250.0,727.0,142.0,123.0,278.0,458.0,165.0,88.0,64.0
2020-07-05 17:00:00+00:00,32.91,35.0,31.16,172.33,195.67,153.67,133.0,73.0,87.33,51.33,48.33,59.67,15.0
2020-07-05 18:00:00+00:00,32.94,34.92,29.37,210.7,171.23,154.13,107.43,84.07,103.25,62.57,57.17,53.23,17.82
2020-07-05 19:00:00+00:00,32.91,34.94,25.92,204.58,160.93,154.07,111.68,136.97,85.46,54.73,51.2,46.98,15.71
2020-07-05 20:00:00+00:00,32.89,35.0,24.33,230.63,155.56,161.72,118.05,85.77,124.02,75.0,53.33,49.28,15.51
2020-07-05 21:00:00+00:00,32.88,35.03,23.3,201.95,138.6,153.35,105.42,88.27,85.68,66.25,84.03,66.13,16.7
2020-07-05 22:00:00+00:00,32.87,35.05,22.56,211.52,163.17,161.27,124.78,92.72,86.77,58.13,57.55,76.58,29.17
2020-07-05 23:00:00+00:00,32.85,35.14,21.97,215.66,153.32,156.2,129.03,93.76,91.92,60.07,58.86,53.2,17.29
2020-07-06 00:00:00+00:00,32.84,35.12,21.69,215.25,153.83,159.53,123.53,96.76,94.93,55.49,57.36,51.17,18.14
2020-07-06 01:00:00+00:00,32.83,35.15,21.42,267.63,151.75,187.73,136.9,103.76,102.32,65.81,60.8,57.36,18.08
2020-07-06 02:00:00+00:00,32.82,35.2,21.31,248.62,156.87,174.15,145.17,104.52,93.05,62.63,61.37,56.03,17.85
2020-07-06 03:00:00+00:00,32.8,35.27,21.01,237.41,175.73,180.63,134.9,102.98,94.0,61.31,63.29,59.68,19.02
2020-07-06 04:00:00+00:00,32.78,35.34,20.67,246.48,171.75,186.62,159.9,104.73,106.72,64.78,68.73,57.43,19.4
2020-07-06 05:00:00+00:00,32.76,35.21,20.89,252.25,196.95,169.47,141.63,93.13,97.4,62.75,64.22,57.57,17.87
2020-07-06 06:00:00+00:00,32.73,35.19,21.74,239.93,185.82,167.05,129.22,96.82,91.37,57.98,54.47,51.17,16.7
2020-07-06 07:00:00+00:00,32.73,35.17,22.51,233.4,193.12,179.87,140.63,101.03,94.08,60.2,59.42,59.3,25.1
2020-07-06 08:00:00+00:00,32.65,34.99,23.07,224.36,186.73,191.56,138.14,90.2,91.53,76.24,80.05,80.63,17.47
2020-07-06 09:00:00+00:00,32.63,34.93,23.62,231.55,192.68,186.82,139.83,106.9,129.23,74.63,56.42,55.52,18.12
2020-07-06 10:00:00+00:00,32.61,35.06,24.11,224.5,200.36,186.14,182.78,133.93,104.19,67.81,59.83,60.97,20.24
2020-07-06 11:00:00+00:00,32.66,35.2,24.69,228.31,208.78,228.95,178.34,111.47,104.56,75.08,67.36,67.02,21.14
2020-07-06 12:00:00+00:00,32.58,35.07,25.16,203.97,205.31,198.1,140.24,97.75,98.83,61.86,58.49,58.69,18.29
2020-07-06 13:00:00+00:00,32.43,34.64,26.58,181.17,236.34,250.32,189.03,116.03,113.34,87.61,89.27,67.75,19.36
2020-07-06 14:00:00+00:00,32.44,34.95,27.98,196.88,195.79,193.33,138.0,82.93,87.93,63.16,54.66,55.26,17.72
2020-07-06 15:00:00+00:00,37.03,34.99,31.04,254.7,257.48,248.48,151.45,108.12,112.7,70.58,60.09,64.39,20.7
2020-07-06 16:00:00+00:00,47.64,33.77,34.26,172.9,165.95,71.74,90.97,121.36,92.81,84.19,91.81,83.09,25.91
2020-07-06 17:00:00+00:00,48.41,34.31,35.62,233.83,164.65,69.98,174.48,100.97,91.75,79.53,92.78,92.2,30.2
2020-07-06 18:00:00+00:00,48.44,34.83,35.64,253.53,169.82,86.52,198.87,86.45,117.92,82.17,84.93,85.42,28.62
2020-07-06 19:00:00+00:00,48.46,34.78,35.54,272.63,169.88,100.9,166.43,88.0,113.32,80.9,88.18,88.1,32.25
2020-07-06 20:00:00+00:00,48.46,34.74,35.54,263.32,157.98,122.53,141.9,80.25,112.38,74.87,82.03,73.22,25.53
2020-07-06 21:00:00+00:00,48.44,34.96,35.6,281.64,138.17,105.69,176.49,110.08,111.03,84.07,87.59,81.07,30.0
2020-07-06 22:00:00+00:00,48.42,34.97,35.61,249.93,139.58,98.14,143.32,121.1,145.68,84.58,91.69,78.41,33.54
2020-07-06 23:00:00+00:00,48.41,35.08,35.62,253.45,132.07,90.55,164.33,93.48,128.27,131.68,87.52,97.05,38.6
2020-07-07 00:00:00+00:00,48.39,35.0,35.61,243.76,207.83,87.14,155.86,111.44,109.85,122.78,118.59,93.66,39.25
2020-07-07 01:00:00+00:00,48.37,35.01,35.62,248.63,130.03,101.33,181.03,99.52,117.67,88.53,117.02,128.55,39.15
2020-07-07 02:00:00+00:00,48.36,34.87,35.42,263.36,157.66,97.55,157.91,93.38,110.41,82.6,84.93,113.19,44.57
2020-07-07 03:00:00+00:00,48.33,34.67,35.42,297.68,195.29,102.12,152.46,99.49,116.42,89.0,90.19,88.68,30.02
2020-07-07 04:00:00+00:00,48.33,34.7,35.33,267.53,136.53,92.38,141.08,88.9,110.93,85.93,81.93,82.5,31.57
2020-07-07 05:00:00+00:00,48.31,34.61,35.25,285.59,131.44,97.25,142.51,90.76,102.42,73.71,89.75,79.39,31.41
2020-07-07 06:00:00+00:00,48.28,34.6,35.22,256.19,115.52,82.71,130.59,75.62,92.69,76.24,84.91,82.4,32.69
2020-07-07 07:00:00+00:00,48.23,34.51,35.15,294.6,147.82,95.23,139.95,99.28,109.67,86.48,105.13,84.47,30.07
2020-07-07 08:00:00+00:00,48.16,34.36,35.13,259.05,129.73,110.61,122.41,74.51,91.92,82.88,94.17,70.29,23.69
2020-07-07 09:00:00+00:00,48.17,34.45,35.21,266.16,125.22,84.71,109.33,80.31,94.78,78.24,83.26,64.19,25.48
2020-07-07 10:00:00+00:00,48.15,34.36,35.12,289.72,115.95,96.02,106.33,79.53,95.66,85.28,83.03,64.33,22.93
2020-07-07 11:00:00+00:00,48.14,34.21,34.93,234.53,94.9,79.87,91.55,69.42,82.9,73.22,76.35,55.8,21.92
2020-07-07 12:00:00+00:00,48.15,34.1,34.89,239.19,91.34,77.22,94.61,67.59,75.56,72.47,85.78,64.19,19.71
2020-07-07 13:00:00+00:00,48.17,34.17,34.95,262.86,141.18,80.21,103.54,69.72,81.63,81.61,114.61,83.61,22.04
2020-07-07 14:00:00+00:00,48.14,34.24,34.95,247.17,190.41,89.03,136.49,88.24,95.98,105.53,160.07,118.9,31.32
2020-07-07 15:00:00+00:00,48.2,34.46,35.22,271.02,159.59,88.34,101.17,80.51,90.1,73.56,81.75,66.07,22.76
2020-07-07 16:00:00+00:00,48.29,34.6,35.26,305.5,153.98,101.5,107.98,79.72,86.91,70.36,77.48,62.4,24.21
2020-07-07 17:00:00+00:00,48.37,34.62,35.28,327.24,93.29,89.47,98.29,76.28,87.33,65.81,75.71,60.33,25.64
2020-07-07 18:00:00+00:00,48.4,34.65,35.21,290.19,90.9,80.51,86.71,70.02,81.69,61.56,62.9,56.98,23.27
2020-07-07 19:00:00+00:00,48.41,34.57,35.13,264.42,80.15,89.41,95.53,74.76,73.19,62.2,63.41,59.46,24.03
2020-07-07 20:00:00+00:00,48.4,34.55,35.03,212.78,112.33,105.3,90.53,67.62,70.32,54.42,52.53,52.38,19.4
2020-07-07 21:00:00+00:00,48.38,34.65,35.11,221.02,76.12,93.62,119.6,94.17,76.2,61.77,62.53,49.8,20.25
2020-07-07 22:00:00+00:00,48.37,34.61,35.05,224.4,72.22,89.83,81.1,91.82,113.0,63.62,62.43,52.48,18.7
2020-07-07 23:00:00+00:00,48.35,34.65,35.17,232.16,102.58,92.22,116.05,75.65,82.95,96.56,101.51,63.89,22.2
2020-07-08 00:00:00+00:00,48.35,34.74,35.25,258.03,82.43,98.14,106.07,91.52,87.57,70.81,85.03,116.5,28.07
2020-07-08 01:00:00+00:00,48.34,34.65,35.39,261.31,108.64,99.95,140.15,89.56,111.62,83.11,82.85,92.36,55.87
2020-07-08 02:00:00+00:00,48.33,34.77,35.42,265.21,107.79,100.77,138.86,83.25,98.73,74.18,80.18,81.54,28.3
2020-07-08 03:00:00+00:00,48.36,34.7,35.38,277.93,144.32,94.43,142.13,92.37,99.8,82.55,80.07,74.77,27.35
2020-07-08 04:00:00+00:00,48.37,34.66,35.37,324.42,117.13,111.93,120.65,93.75,99.1,79.43,85.65,76.73,30.4
2020-07-08 05:00:00+00:00,48.36,34.63,35.29,328.32,113.68,114.76,130.97,89.0,97.98,74.73,82.0,71.02,25.37
2020-07-08 06:00:00+00:00,48.35,34.6,35.28,319.84,105.33,100.44,134.61,84.26,101.07,70.88,87.75,72.18,25.42
2020-07-08 07:00:00+00:00,48.35,34.58,35.23,323.95,112.6,96.97,105.16,83.91,91.86,71.74,78.93,66.71,27.76
2020-07-08 08:00:00+00:00,48.35,34.52,35.19,341.97,124.8,103.58,118.27,82.33,104.57,78.2,102.03,100.53,31.5
2020-07-08 09:00:00+00:00,48.33,34.36,35.02,276.5,87.77,84.77,84.42,70.58,88.83,105.23,81.68,59.2,21.65
2020-07-08 10:00:00+00:00,48.32,34.31,34.93,281.9,84.25,96.82,83.67,114.58,106.18,69.38,73.88,55.7,20.83
2020-07-08 11:00:00+00:00,48.37,34.25,34.99,297.28,87.38,87.18,99.32,120.57,83.78,67.73,74.02,60.48,21.62
2020-07-08 12:00:00+00:00,48.34,34.11,34.99,294.1,90.57,87.75,101.05,136.23,84.42,67.83,70.93,58.6,22.03
2020-07-08 13:00:00+00:00,48.33,34.13,34.95,278.9,81.32,80.37,127.42,86.32,77.72,65.5,75.65,56.52,20.02
2020-07-08 14:00:00+00:00,48.32,34.12,34.96,302.67,94.43,102.21,142.24,84.38,83.71,66.6,74.14,61.29,21.83
2020-07-08 15:00:00+00:00,48.32,34.2,35.0,291.88,96.77,81.95,145.83,72.63,79.87,69.47,72.85,62.18,21.98
2020-07-08 16:00:00+00:00,48.35,34.11,35.01,283.78,95.15,84.38,137.9,71.67,78.88,64.17,63.62,55.73,21.57
2020-07-08 17:00:00+00:00,48.37,34.06,35.08,255.06,83.9,83.24,143.12,68.88,71.2,62.51,67.18,56.0,20.1
2020-07-08 18:00:00+00:00,48.4,34.22,35.03,236.16,79.56,73.25,129.61,67.79,68.05,53.75,59.42,48.28,19.54
2020-07-08 19:00:00+00:00,48.41,34.17,35.04,266.07,76.21,69.48,135.38,66.48,74.47,56.22,59.53,49.86,18.83
2020-07-08 20:00:00+00:00,48.41,34.26,35.09,213.1,75.33,73.35,125.58,83.47,69.28,59.93,57.27,49.33,17.42
2020-07-08 21:00:00+00:00,48.4,34.4,35.18,205.45,62.25,89.05,87.85,131.55,74.85,60.97,57.23,51.42,21.03
2020-07-08 22:00:00+00:00,48.39,34.5,35.17,232.67,89.29,78.97,102.4,132.28,81.66,62.36,63.26,59.33,22.62
2020-07-08 23:00:00+00:00,48.38,34.47,35.15,227.0,72.0,78.8,89.71,122.19,83.58,63.8,61.56,48.8,21.93
2020-07-09 00:00:00+00:00,48.36,34.4,35.11,225.27,76.59,88.08,91.36,84.34,123.63,63.66,62.83,48.98,21.68
2020-07-09 01:00:00+00:00,48.35,34.43,35.14,222.84,81.18,89.11,95.23,78.6,134.81,61.84,59.46,47.89,19.07
2020-07-09 02:00:00+00:00,48.34,34.41,35.13,213.19,72.68,73.83,97.93,72.37,136.58,65.0,59.44,54.9,19.71
2020-07-09 03:00:00+00:00,48.33,34.4,35.14,267.25,75.23,86.67,106.07,75.42,96.68,110.33,62.23,54.88,20.39
2020-07-09 04:00:00+00:00,48.31,34.43,35.11,324.75,109.03,125.75,120.37,99.81,92.08,135.69,76.47,71.19,25.32
2020-07-09 05:00:00+00:00,48.33,34.32,35.06,276.75,78.9,84.61,84.58,73.15,72.51,126.1,59.78,48.12,17.81
2020-07-09 06:00:00+00:00,48.3,34.33,35.03,266.27,80.62,82.37,80.17,69.55,105.87,95.32,61.47,52.92,18.77
2020-07-09 07:00:00+00:00,48.23,34.22,34.92,237.09,82.62,73.43,99.34,104.88,84.41,67.86,83.02,59.84,20.45
2020-07-09 08:00:00+00:00,48.16,34.09,34.86,228.34,109.4,101.57,105.21,69.22,79.33,85.9,97.6,65.12,20.38
2020-07-09 09:00:00+00:00,48.25,34.34,34.93,278.53,116.35,78.95,97.49,72.07,80.93,84.05,78.42,60.32,21.11
2020-07-09 10:00:00+00:00,48.33,34.39,34.93,284.48,89.03,78.8,84.7,72.08,74.67,72.93,76.22,53.9,19.82
2020-07-09 11:00:00+00:00,48.37,34.48,34.99,297.83,103.62,80.69,97.81,73.08,74.19,68.67,65.94,58.17,21.81
2020-07-09 12:00:00+00:00,48.21,34.36,34.89,285.81,92.46,88.3,92.88,70.33,79.02,78.67,89.72,62.47,21.32
2020-07-09 13:00:00+00:00,48.05,33.93,34.63,235.73,139.03,85.07,131.86,102.54,86.31,105.44,189.12,131.78,28.39
2020-07-09 14:00:00+00:00,47.96,34.3,34.83,250.0,89.38,77.42,90.0,64.52,66.46,74.29,94.15,61.98,16.9
2020-07-09 15:00:00+00:00,48.12,34.35,34.93,303.93,98.02,99.05,97.52,80.41,84.05,67.96,69.41,53.25,19.5
2020-07-09 16:00:00+00:00,47.96,34.28,34.88,253.28,76.6,78.96,76.72,65.55,69.13,72.7,93.83,66.15,18.6
2020-07-09 17:00:00+00:00,47.91,34.19,34.95,293.98,84.8,87.71,76.47,66.24,70.82,78.02,97.38,57.16,17.29
2020-07-09 18:00:00+00:00,48.12,34.47,35.0,269.76,77.61,85.25,76.49,72.68,74.53,62.61,59.56,51.25,17.64
2020-07-09 19:00:00+00:00,48.14,34.65,35.02,260.89,71.35,83.61,73.82,72.16,70.23,56.89,58.86,52.32,20.46
2020-07-09 20:00:00+00:00,48.12,34.64,35.06,255.62,69.17,74.47,69.59,66.21,70.41,57.19,53.71,48.02,17.02
2020-07-09 21:00:00+00:00,48.11,34.73,35.13,226.35,138.92,88.47,86.47,79.12,79.5,60.38,60.67,51.4,22.03
2020-07-09 22:00:00+00:00,48.1,34.8,35.18,241.55,86.0,135.69,102.07,79.02,81.66,63.02,63.02,54.93,22.69
2020-07-09 23:00:00+00:00,48.08,34.74,35.1,276.04,84.7,105.91,151.46,89.69,87.06,66.37,72.48,60.39,25.65
2020-07-10 00:00:00+00:00,48.07,34.59,35.05,215.81,70.12,84.03,89.48,127.81,72.79,61.22,56.62,50.88,19.5
2020-07-10 01:00:00+00:00,48.05,34.61,34.98,223.61,69.56,94.83,91.47,129.42,82.71,60.88,61.68,52.1,19.08
2020-07-10 02:00:00+00:00,48.05,34.54,34.94,244.33,77.17,86.02,81.81,72.9,127.1,58.33,56.59,46.93,16.98
2020-07-10 03:00:00+00:00,48.03,34.44,34.85,226.28,64.23,80.6,71.15,71.03,79.8,101.98,51.68,48.23,17.57
2020-07-10 04:00:00+00:00,48.02,34.58,34.94,250.63,77.77,88.85,82.2,73.42,79.37,122.1,60.08,50.23,19.45
2020-07-10 05:00:00+00:00,48.02,34.61,35.0,255.22,89.56,82.27,81.54,74.56,77.68,122.39,63.24,55.08,20.76
2020-07-10 06:00:00+00:00,48.01,34.69,35.1,316.8,125.75,104.55,125.45,107.77,93.96,130.11,78.96,63.62,24.62
2020-07-10 07:00:00+00:00,48.0,34.59,35.11,279.04,90.4,99.58,115.57,79.06,82.85,128.68,75.28,69.81,24.19
2020-07-10 08:00:00+00:00,47.86,34.5,35.03,289.49,102.74,88.3,99.42,98.57,113.25,70.06,73.57,58.0,21.02
2020-07-10 09:00:00+00:00,47.95,34.58,35.02,293.74,95.25,88.15,125.17,103.85,81.64,64.45,65.4,56.79,20.55
2020-07-10 10:00:00+00:00,47.95,34.5,35.03,293.54,96.1,94.46,108.22,114.34,98.02,80.32,88.27,60.39,23.05
2020-07-10 11:00:00+00:00,47.78,34.29,35.08,253.04,113.92,91.17,151.54,84.79,117.79,89.96,89.38,85.92,28.75
2020-07-10 12:00:00+00:00,47.75,34.24,35.07,240.57,84.29,96.1,103.81,107.24,80.76,76.86,79.05,59.38,21.43
2020-07-10 13:00:00+00:00,47.72,34.25,35.06,260.41,97.67,114.37,104.11,75.07,75.89,76.07,83.22,64.96,20.52
2020-07-10 14:00:00+00:00,47.76,34.36,35.04,303.75,142.0,98.21,124.75,75.5,84.29,79.12,97.42,80.62,25.83
2020-07-10 15:00:00+00:00,47.86,34.65,34.93,436.22,111.11,111.17,105.11,90.83,87.67,76.78,74.0,65.83,27.44
2020-07-10 16:00:00+00:00,47.93,34.64,34.92,344.21,88.38,104.21,87.79,87.24,81.55,61.48,67.72,63.17,24.66
2020-07-10 17:00:00+00:00,47.96,34.58,34.78,278.33,92.47,91.93,81.2,75.27,69.0,56.53,58.6,50.27,21.0
2020-07-10 18:00:00+00:00,47.97,34.51,34.96,276.55,90.82,77.95,70.5,72.41,70.91,56.0,62.59,58.05,21.18
2020-07-10 19:00:00+00:00,47.96,34.41,34.93,267.6,74.87,84.83,101.87,69.03,68.07,52.23,53.97,46.5,18.5
2020-07-10 20:00:00+00:00,47.95,34.43,34.95,262.28,79.39,68.94,77.17,82.06,85.28,63.41,74.39,53.83,18.35
2020-07-10 21:00:00+00:00,47.95,34.58,34.93,239.66,80.02,77.91,73.13,72.04,64.04,55.32,54.26,56.68,20.02
2020-07-10 22:00:00+00:00,47.94,34.57,34.96,248.98,64.3,81.6,64.51,69.23,64.65,56.35,49.26,44.23,17.19
2020-07-10 23:00:00+00:00,47.93,34.47,34.97,203.32,55.75,72.14,63.82,65.07,60.0,53.18,47.46,42.5,16.21
2020-07-11 00:00:00+00:00,47.93,34.49,34.99,197.06,57.38,67.06,73.44,58.5,63.81,48.94,43.5,44.0,17.25
2020-07-11 01:00:00+00:00,47.92,34.5,34.98,216.0,70.0,71.0,75.5,69.5,70.25,48.0,60.5,52.75,17.25
2020-07-11 03:00:00+00:00,47.92,34.5,35.0,209.0,58.0,48.0,55.0,78.0,49.0,54.0,45.0,43.0,16.0
2020-07-11 04:00:00+00:00,47.9,34.5,34.98,238.0,113.75,74.5,123.0,64.5,111.25,72.5,61.75,63.5,16.75
2020-07-11 05:00:00+00:00,47.89,34.53,34.95,283.82,168.35,94.47,130.29,93.59,88.0,79.06,73.35,69.06,25.76
2020-07-11 06:00:00+00:00,47.85,34.47,34.9,241.56,73.89,75.94,82.67,72.67,76.22,66.11,74.28,54.17,19.06
2020-07-11 08:00:00+00:00,47.65,34.35,34.84,255.12,69.5,76.5,66.56,67.69,75.62,75.19,76.44,56.0,19.94
2020-07-11 09:00:00+00:00,47.59,34.39,34.82,290.06,93.25,66.69,75.94,62.81,65.19,71.81,87.56,61.75,16.62
2020-07-11 10:00:00+00:00,47.59,34.41,34.82,237.3,69.1,73.2,70.7,62.7,67.7,71.35,70.7,47.4,18.7
2020-07-11 11:00:00+00:00,47.59,34.4,34.9,255.33,85.83,77.17,74.83,76.33,71.5,80.33,74.67,59.5,16.5
2020-07-11 12:00:00+00:00,47.64,34.43,34.81,294.0,64.0,49.0,60.0,79.0,45.0,73.0,68.0,52.0,31.0
2020-07-11 13:00:00+00:00,47.69,34.4,34.83,254.8,105.8,82.07,93.67,65.53,69.53,72.73,89.33,78.0,21.93
2020-07-11 14:00:00+00:00,47.62,34.42,34.86,722.2,171.0,126.8,135.0,85.8,93.0,99.0,222.2,179.0,32.4
2020-07-11 15:00:00+00:00,47.5,34.81,34.86,271.91,121.18,87.36,150.82,100.55,82.0,85.73,96.55,84.73,24.0
2020-07-11 16:00:00+00:00,47.64,34.88,35.06,298.6,85.4,145.6,91.4,78.8,76.8,55.4,77.0,69.4,27.8
2020-07-11 17:00:00+00:00,47.76,34.84,35.1,324.11,116.78,104.33,99.89,93.33,84.33,69.11,77.67,66.11,25.56
2020-07-11 18:00:00+00:00,47.77,34.66,34.93,277.4,70.2,102.0,89.4,88.4,79.6,59.8,64.2,61.6,20.6
2020-07-11 19:00:00+00:00,47.76,34.4,34.96,290.9,88.78,99.68,80.53,95.9,70.42,57.7,60.1,51.55,21.35
2020-07-11 20:00:00+00:00,47.75,34.41,34.98,284.72,72.0,76.78,57.39,76.0,98.44,81.28,70.17,53.11,19.5
2020-07-11 21:00:00+00:00,47.74,34.75,35.01,235.76,66.76,69.06,61.97,78.09,65.42,51.52,49.36,46.64,17.73
2020-07-11 22:00:00+00:00,47.73,34.73,34.97,221.72,66.49,79.66,74.79,72.72,67.87,52.53,54.25,47.64,18.96
2020-07-11 23:00:00+00:00,47.72,34.68,34.99,265.63,69.39,90.14,74.59,83.02,73.31,57.69,56.63,52.59,20.24
2020-07-12 00:00:00+00:00,47.71,34.67,34.98,229.27,68.48,72.11,90.48,70.73,67.98,52.86,56.95,52.3,20.02
2020-07-12 01:00:00+00:00,47.71,34.88,35.03,216.11,79.11,73.67,87.67,65.67,64.44,49.0,54.0,58.11,16.11
2020-07-12 04:00:00+00:00,47.69,34.75,34.98,275.81,116.62,86.0,99.38,122.81,83.81,82.94,75.25,56.12,25.69
2020-07-12 05:00:00+00:00,47.67,34.63,34.97,266.0,64.88,76.0,75.75,82.75,79.94,60.56,53.31,57.62,21.0
2020-07-12 06:00:00+00:00,47.63,34.64,34.96,246.21,73.36,71.0,75.93,68.79,71.36,57.07,71.29,53.86,20.5
2020-07-12 07:00:00+00:00,47.54,34.73,34.9,260.61,67.28,69.72,77.06,67.44,97.61,112.94,81.67,55.17,19.17
2020-07-12 08:00:00+00:00,47.4,34.72,34.85,301.47,82.12,62.82,68.41,74.41,65.59,65.53,61.12,53.12,18.94
2020-07-12 09:00:00+00:00,47.29,34.62,34.94,275.56,64.75,80.25,70.38,65.62,68.31,80.31,88.81,59.0,20.62
2020-07-12 10:00:00+00:00,47.31,34.59,34.98,226.25,75.5,77.25,71.25,61.5,73.0,108.25,84.5,55.75,19.5
2020-07-12 11:00:00+00:00,47.32,34.67,35.02,277.95,108.47,97.26,100.42,76.11,85.21,81.21,74.16,58.84,22.32
2020-07-12 12:00:00+00:00,47.41,34.79,35.0,312.21,111.5,97.71,101.93,83.86,85.93,66.21,80.93,56.57,23.5
2020-07-12 13:00:00+00:00,47.41,34.85,35.0,261.33,83.0,116.67,98.0,73.0,77.0,78.67,98.67,75.0,22.33
2020-07-12 14:00:00+00:00,48.31,35.0,35.06,268.0,116.0,76.0,76.0,84.0,70.0,81.0,107.0,89.0,31.0
2020-07-12 17:00:00+00:00,46.88,33.82,35.4,244.56,133.22,78.0,91.78,88.78,91.78,79.22,94.11,62.67,28.22
2020-07-12 18:00:00+00:00,46.93,32.53,35.15,259.29,126.47,113.35,94.29,78.94,91.82,77.71,73.59,62.76,27.06
2020-07-12 19:00:00+00:00,46.93,30.37,35.02,246.0,87.92,111.92,79.58,91.42,78.0,69.5,72.0,58.08,24.17
2020-07-12 20:00:00+00:00,46.92,29.51,35.02,280.75,89.88,77.62,72.5,85.0,76.0,62.75,63.12,55.0,18.12
2020-07-12 21:00:00+00:00,46.91,29.05,35.14,250.67,89.17,80.33,73.25,73.08,67.75,62.58,52.75,48.17,18.17
2020-07-12 22:00:00+00:00,46.9,28.75,35.14,244.07,63.73,68.33,61.47,66.07,69.93,50.53,52.73,42.6,16.8
2020-07-13 00:00:00+00:00,46.88,27.97,35.11,237.54,70.85,89.85,82.23,79.92,64.54,57.23,51.54,46.85,15.62
2020-07-13 01:00:00+00:00,46.88,28.08,35.1,204.67,65.33,60.0,52.33,65.67,73.67,51.33,43.33,43.33,16.67
2020-07-13 02:00:00+00:00,46.86,27.54,35.02,263.47,110.47,97.12,87.0,66.18,81.18,57.0,58.82,50.35,18.53
2020-07-13 03:00:00+00:00,46.85,26.97,34.98,255.57,90.64,86.64,80.64,68.79,75.29,54.43,55.36,46.57,17.29
2020-07-13 04:00:00+00:00,46.84,26.55,34.96,258.0,79.0,72.8,82.4,68.53,62.4,58.07,52.53,44.07,17.87
2020-07-13 05:00:00+00:00,46.82,26.9,34.96,254.0,100.76,73.18,117.82,75.24,76.88,61.47,54.71,55.29,18.94
2020-07-13 06:00:00+00:00,46.76,27.01,34.95,288.29,83.18,94.53,88.59,77.35,74.18,73.41,73.35,67.0,23.82
2020-07-13 07:00:00+00:00,46.58,27.95,34.93,251.65,85.18,76.94,72.12,67.18,69.06,58.76,68.18,49.12,19.47
2020-07-13 08:00:00+00:00,46.44,29.32,35.03,226.69,90.23,75.62,75.31,65.77,72.15,60.62,73.92,46.46,16.31
2020-07-13 09:00:00+00:00,46.47,29.19,35.07,242.91,85.73,75.55,67.32,67.32,72.23,78.95,77.68,56.09,18.18
2020-07-13 10:00:00+00:00,46.52,29.53,35.11,264.0,82.0,77.29,72.5,69.43,75.5,71.5,70.36,55.57,17.0
2020-07-13 11:00:00+00:00,46.58,29.47,35.04,267.45,81.75,80.5,65.25,58.35,69.55,66.3,66.5,47.35,19.55
2020-07-13 12:00:00+00:00,46.61,29.93,35.06,295.15,103.92,96.0,72.31,78.0,84.85,80.46,74.46,72.69,24.85
2020-07-13 13:00:00+00:00,46.53,30.67,35.06,218.42,135.68,82.89,110.89,112.63,106.84,114.79,160.89,125.42,29.26
2020-07-13 14:00:00+00:00,46.46,32.05,35.19,261.81,151.81,100.12,122.56,96.62,86.94,85.69,114.0,74.69,22.75
2020-07-13 15:00:00+00:00,46.48,33.03,35.15,298.35,138.2,108.85,122.8,105.55,99.6,80.95,88.8,64.9,26.15
2020-07-13 16:00:00+00:00,46.58,33.43,35.23,288.19,120.56,86.31,99.81,91.69,84.5,72.69,71.81,60.44,23.56
2020-07-13 17:00:00+00:00,46.7,33.82,35.18,297.83,159.0,113.89,106.39,109.72,90.06,74.33,72.11,67.67,25.61
2020-07-13 19:00:00+00:00,46.78,31.25,34.87,355.0,103.0,98.0,97.0,86.0,67.0,63.0,70.0,43.0,19.0
2020-07-13 21:00:00+00:00,46.78,30.22,35.0,327.0,294.5,138.5,55.5,116.5,129.0,52.5,79.0,114.0,24.5
2020-07-13 23:00:00+00:00,46.73,30.05,35.02,298.23,89.21,110.08,112.77,86.69,83.23,60.0,71.92,61.62,22.83
2020-07-14 00:00:00+00:00,46.71,29.61,34.96,298.48,78.71,94.35,73.74,83.23,69.48,63.55,54.23,49.9,19.52
2020-07-14 01:00:00+00:00,46.7,29.54,34.98,275.43,79.43,88.52,80.86,77.24,77.19,56.05,50.57,49.29,18.62
